player_id,player_name,game_id,season,week,team,opponent,passing_yards,pass_tds,completions,attempts,interceptions,game_date,completion_pct,passing_yards_L3,passing_yards_L5,passing_yards_L10,pass_tds_L3,pass_tds_L5,pass_tds_L10,completions_L3,completions_L5,completions_L10,attempts_L3,attempts_L5,attempts_L10,interceptions_L3,interceptions_L5,interceptions_L10,is_home,opponent_def_rank,days_rest
00-0029567,N.Foles,2020_16_CHI_JAX,2020,16,CHI,JAX,0.0,0.0,0.0,1.0,0.0,2020-12-27,0.0,237.66666666666666,234.4,231.5,1.3333333333333333,1.0,1.25,26.333333333333332,26.0,25.25,43.0,42.4,41.25,0.6666666666666666,1.0,1.0,0,1,7
00-0029567,N.Foles,2021_16_CHI_SEA,2021,16,CHI,SEA,250.0,1.0,24.0,40.0,0.0,2021-12-26,60.0,147.0,194.8,205.77777777777777,0.6666666666666666,0.8,1.1111111111111112,17.0,21.4,22.444444444444443,28.0,34.8,36.77777777777778,0.3333333333333333,0.8,0.8888888888888888,1,1,7
00-0029567,N.Foles,2022_16_LAC_IND,2022,16,IND,LAC,144.0,0.0,17.0,36.0,3.0,2022-12-26,47.2,118.66666666666667,192.6,210.2,0.3333333333333333,1.0,1.1,13.0,20.6,22.6,23.0,34.0,37.1,0.3333333333333333,0.4,0.8,0,1,7
00-0029567,N.Foles,2022_17_IND_NYG,2022,17,IND,NYG,81.0,0.0,8.0,14.0,1.0,2023-01-01,57.1,131.33333333333334,167.0,205.8,0.3333333333333333,0.6,0.8,13.666666666666666,18.4,22.7,25.666666666666668,32.0,37.7,1.0,0.8,1.0,0,1,7
00-0029604,K.Cousins,2020_01_GB_MIN,2020,1,MIN,GB,259.0,2.0,19.0,28.0,1.0,2020-09-13,67.9,,,,,,,,,,,,,,,,0,1,7
00-0029604,K.Cousins,2020_02_MIN_IND,2020,2,MIN,IND,113.0,0.0,11.0,29.0,3.0,2020-09-20,37.9,259.0,259.0,259.0,2.0,2.0,2.0,19.0,19.0,19.0,28.0,28.0,28.0,1.0,1.0,1.0,0,1,7
00-0029604,K.Cousins,2020_03_TEN_MIN,2020,3,MIN,TEN,251.0,3.0,16.0,30.0,2.0,2020-09-27,53.3,186.0,186.0,186.0,1.0,1.0,1.0,15.0,15.0,15.0,28.5,28.5,28.5,2.0,2.0,2.0,0,1,7
00-0029604,K.Cousins,2020_04_MIN_HOU,2020,4,MIN,HOU,260.0,1.0,16.0,25.0,0.0,2020-10-04,64.0,207.66666666666666,207.66666666666666,207.66666666666666,1.6666666666666667,1.6666666666666667,1.6666666666666667,15.333333333333334,15.333333333333334,15.333333333333334,29.0,29.0,29.0,2.0,2.0,2.0,0,1,7
00-0029604,K.Cousins,2020_05_MIN_SEA,2020,5,MIN,SEA,249.0,2.0,27.0,42.0,1.0,2020-10-11,64.3,208.0,220.75,220.75,1.3333333333333333,1.5,1.5,14.333333333333334,15.5,15.5,28.0,28.0,28.0,1.6666666666666667,1.5,1.5,0,1,7
00-0029604,K.Cousins,2020_06_ATL_MIN,2020,6,MIN,ATL,343.0,3.0,24.0,39.0,3.0,2020-10-18,61.5,253.33333333333334,226.4,226.4,2.0,1.6,1.6,19.666666666666668,17.8,17.8,32.333333333333336,30.8,30.8,1.0,1.4,1.4,0,1,7
00-0029604,K.Cousins,2020_08_MIN_GB,2020,8,MIN,GB,160.0,1.0,11.0,15.0,0.0,2020-11-01,73.3,284.0,243.2,245.83333333333334,2.0,1.8,1.8333333333333333,22.333333333333332,18.8,18.833333333333332,35.333333333333336,33.0,32.166666666666664,1.3333333333333333,1.8,1.6666666666666667,1,1,7
00-0029604,K.Cousins,2020_09_DET_MIN,2020,9,MIN,DET,220.0,3.0,13.0,21.0,0.0,2020-11-08,61.9,250.66666666666666,252.6,233.57142857142858,2.0,2.0,1.7142857142857142,20.666666666666668,18.8,17.714285714285715,32.0,30.2,29.714285714285715,1.3333333333333333,1.2,1.4285714285714286,1,1,7
00-0029604,K.Cousins,2020_10_MIN_CHI,2020,10,MIN,CHI,292.0,2.0,25.0,37.0,1.0,2020-11-16,67.6,241.0,246.4,231.875,2.3333333333333335,2.0,1.875,16.0,18.2,17.125,25.0,28.4,28.625,1.0,0.8,1.25,0,1,7
00-0029604,K.Cousins,2020_11_DAL_MIN,2020,11,MIN,DAL,314.0,3.0,22.0,32.0,0.0,2020-11-22,68.8,224.0,252.8,238.55555555555554,2.0,2.2,1.8888888888888888,16.333333333333332,20.0,18.0,24.333333333333332,30.8,29.555555555555557,0.3333333333333333,1.0,1.2222222222222223,0,1,7
00-0029604,K.Cousins,2020_12_CAR_MIN,2020,12,MIN,CAR,307.0,3.0,34.0,48.0,0.0,2020-11-29,70.8,275.3333333333333,265.8,246.1,2.6666666666666665,2.4,2.0,20.0,19.0,18.4,30.0,28.8,29.8,0.3333333333333333,0.8,1.1,1,1,7
00-0029604,K.Cousins,2020_13_JAX_MIN,2020,13,MIN,JAX,305.0,3.0,28.0,47.0,1.0,2020-12-06,59.6,304.3333333333333,258.6,250.9,2.6666666666666665,2.4,2.1,27.0,21.0,19.9,39.0,30.6,31.8,0.3333333333333333,0.2,1.0,0,1,7
00-0029604,K.Cousins,2020_14_MIN_TB,2020,14,MIN,TB,225.0,1.0,24.0,44.0,0.0,2020-12-13,54.5,308.6666666666667,287.6,270.1,3.0,2.8,2.4,28.0,24.4,21.6,42.333333333333336,37.0,33.6,0.3333333333333333,0.4,0.8,1,1,7
00-0029604,K.Cousins,2020_15_CHI_MIN,2020,15,MIN,CHI,271.0,2.0,24.0,38.0,1.0,2020-12-20,63.2,279.0,288.6,267.5,2.3333333333333335,2.4,2.2,28.666666666666668,26.6,22.4,46.333333333333336,41.6,35.0,0.3333333333333333,0.4,0.6,1,1,7
00-0029604,K.Cousins,2020_16_MIN_NO,2020,16,MIN,NO,291.0,3.0,27.0,44.0,0.0,2020-12-25,61.4,267.0,284.4,268.6,2.0,2.4,2.3,25.333333333333332,26.4,23.2,43.0,41.8,36.3,0.6666666666666666,0.4,0.7,0,1,7
00-0029604,K.Cousins,2020_17_MIN_DET,2020,17,MIN,DET,405.0,3.0,28.0,43.0,0.0,2021-01-03,65.1,262.3333333333333,279.8,272.8,2.0,2.4,2.4,25.0,27.4,23.2,42.0,44.2,36.5,0.3333333333333333,0.4,0.6,0,1,7
00-0029604,K.Cousins,2021_01_MIN_CIN,2021,1,MIN,CIN,351.0,2.0,36.0,52.0,0.0,2021-09-12,69.2,322.3333333333333,299.4,279.0,2.6666666666666665,2.4,2.4,26.333333333333332,26.2,23.6,41.666666666666664,43.2,36.9,0.3333333333333333,0.4,0.3,0,1,7
00-0029604,K.Cousins,2021_02_MIN_ARI,2021,2,MIN,ARI,244.0,3.0,22.0,33.0,0.0,2021-09-19,66.7,349.0,308.6,298.1,2.6666666666666665,2.2,2.5,30.333333333333332,27.8,26.1,46.333333333333336,44.2,40.6,0.0,0.2,0.3,0,1,7
00-0029604,K.Cousins,2021_03_SEA_MIN,2021,3,MIN,SEA,323.0,3.0,30.0,39.0,0.0,2021-09-26,76.9,333.3333333333333,312.4,300.5,2.6666666666666665,2.6,2.5,28.666666666666668,27.4,27.0,42.666666666666664,42.0,41.8,0.0,0.2,0.3,1,1,7
00-0029604,K.Cousins,2021_04_CLE_MIN,2021,4,MIN,CLE,203.0,1.0,20.0,40.0,1.0,2021-10-03,50.0,306.0,322.8,303.6,2.6666666666666665,2.8,2.6,29.333333333333332,28.6,27.5,41.333333333333336,42.2,42.0,0.0,0.0,0.2,0,1,7
00-0029604,K.Cousins,2021_05_DET_MIN,2021,5,MIN,DET,275.0,1.0,25.0,36.0,1.0,2021-10-10,69.4,256.6666666666667,305.2,292.5,2.3333333333333335,2.4,2.4,24.0,27.2,27.3,37.333333333333336,41.4,42.8,0.3333333333333333,0.2,0.3,0,1,7
00-0029604,K.Cousins,2021_06_MIN_CAR,2021,6,MIN,CAR,373.0,3.0,33.0,49.0,0.0,2021-10-17,67.3,267.0,279.2,289.3,1.6666666666666667,2.0,2.2,25.0,26.6,26.4,38.333333333333336,40.0,41.6,0.6666666666666666,0.4,0.4,1,1,7
00-0029604,K.Cousins,2021_08_DAL_MIN,2021,8,MIN,DAL,184.0,1.0,23.0,36.0,0.0,2021-10-31,63.9,283.6666666666667,283.6,296.1,1.6666666666666667,2.2,2.2,26.0,26.0,26.9,41.666666666666664,39.4,41.8,0.6666666666666666,0.4,0.3,0,1,7
00-0029604,K.Cousins,2021_09_MIN_BAL,2021,9,MIN,BAL,187.0,2.0,17.0,28.0,0.0,2021-11-07,60.7,277.3333333333333,271.6,292.0,1.6666666666666667,1.8,2.2,27.0,26.2,26.8,40.333333333333336,40.0,41.0,0.3333333333333333,0.4,0.3,1,1,7
00-0029604,K.Cousins,2021_10_MIN_LAC,2021,10,MIN,LAC,294.0,2.0,25.0,39.0,0.0,2021-11-14,64.1,248.0,244.4,283.6,2.0,1.6,2.2,24.333333333333332,23.6,26.1,37.666666666666664,37.8,40.0,0.0,0.4,0.2,0,1,7
00-0029604,K.Cousins,2021_11_GB_MIN,2021,11,MIN,GB,341.0,3.0,24.0,37.0,0.0,2021-11-21,64.9,221.66666666666666,262.6,283.9,1.6666666666666667,1.8,2.1,21.666666666666668,24.6,25.9,34.333333333333336,37.6,39.5,0.0,0.2,0.2,1,1,7
00-0029604,K.Cousins,2021_12_MIN_SF,2021,12,MIN,SF,238.0,2.0,20.0,34.0,1.0,2021-11-28,58.8,274.0,275.8,277.5,2.3333333333333335,2.2,2.1,22.0,24.4,25.5,34.666666666666664,37.8,38.9,0.0,0.0,0.2,0,1,7
00-0029604,K.Cousins,2021_13_MIN_DET,2021,13,MIN,DET,340.0,2.0,30.0,44.0,0.0,2021-12-05,68.2,291.0,248.8,266.2,2.3333333333333335,2.0,2.1,23.0,21.8,23.9,36.666666666666664,34.8,37.1,0.3333333333333333,0.2,0.3,1,1,7
00-0029604,K.Cousins,2021_14_PIT_MIN,2021,14,MIN,PIT,216.0,2.0,14.0,31.0,2.0,2021-12-09,45.2,306.3333333333333,280.0,275.8,2.3333333333333335,2.2,2.0,24.666666666666668,23.2,24.7,38.333333333333336,36.4,38.2,0.3333333333333333,0.2,0.3,0,1,7
00-0029604,K.Cousins,2021_15_MIN_CHI,2021,15,MIN,CHI,87.0,2.0,12.0,28.0,1.0,2021-12-20,42.9,264.6666666666667,285.8,265.1,2.0,2.2,1.9,21.333333333333332,22.6,23.1,36.333333333333336,37.0,37.4,1.0,0.6,0.5,0,1,7
00-0029604,K.Cousins,2021_16_LA_MIN,2021,16,MIN,LA,315.0,1.0,27.0,41.0,1.0,2021-12-26,65.9,214.33333333333334,244.4,253.5,2.0,2.2,2.0,18.666666666666668,20.0,22.3,34.333333333333336,34.8,36.2,1.0,0.8,0.5,0,1,7
00-0029604,K.Cousins,2021_18_CHI_MIN,2021,18,MIN,CHI,250.0,3.0,14.0,25.0,0.0,2022-01-09,56.0,206.0,239.2,257.5,1.6666666666666667,1.8,2.0,17.666666666666668,20.6,22.5,33.333333333333336,35.6,36.7,1.3333333333333333,1.0,0.5,1,1,7
00-0029604,K.Cousins,2022_01_GB_MIN,2022,1,MIN,GB,277.0,2.0,23.0,33.0,0.0,2022-09-11,69.7,217.33333333333334,241.6,245.2,2.0,2.0,2.0,17.666666666666668,19.4,20.6,31.333333333333332,33.8,34.3,0.6666666666666666,0.8,0.5,0,1,7
00-0029604,K.Cousins,2022_02_MIN_PHI,2022,2,MIN,PHI,221.0,1.0,27.0,48.0,3.0,2022-09-19,56.2,280.6666666666667,229.0,254.5,2.0,2.0,2.1,21.333333333333332,18.0,20.6,33.0,31.6,34.0,0.3333333333333333,0.8,0.5,1,1,7
00-0029604,K.Cousins,2022_03_DET_MIN,2022,3,MIN,DET,260.0,2.0,24.0,42.0,0.0,2022-09-25,57.1,249.33333333333334,230.0,257.9,2.0,1.8,2.0,21.333333333333332,20.6,21.6,35.333333333333336,35.0,36.0,1.0,1.0,0.8,0,1,7
00-0029604,K.Cousins,2022_04_MIN_NO,2022,4,MIN,NO,273.0,1.0,25.0,41.0,1.0,2022-10-02,61.0,252.66666666666666,264.6,254.5,1.6666666666666667,1.8,2.0,24.666666666666668,23.0,21.5,41.0,37.8,36.3,1.0,0.8,0.8,0,1,7
00-0029604,K.Cousins,2022_05_CHI_MIN,2022,5,MIN,CHI,296.0,1.0,32.0,43.0,1.0,2022-10-09,74.4,251.33333333333334,256.2,247.7,1.3333333333333333,1.8,1.8,25.333333333333332,22.6,21.6,43.666666666666664,37.8,36.7,1.3333333333333333,0.8,0.9,0,1,7
00-0029604,K.Cousins,2022_06_MIN_MIA,2022,6,MIN,MIA,175.0,2.0,20.0,34.0,0.0,2022-10-16,58.8,276.3333333333333,265.4,253.5,1.3333333333333333,1.4,1.7,27.0,26.2,22.8,42.0,41.4,37.6,0.6666666666666666,1.0,0.9,0,1,7
00-0029604,K.Cousins,2022_08_ARI_MIN,2022,8,MIN,ARI,232.0,2.0,24.0,39.0,0.0,2022-10-30,61.5,248.0,245.0,237.0,1.3333333333333333,1.4,1.7,25.666666666666668,25.6,21.8,39.333333333333336,41.6,36.6,0.6666666666666666,1.0,0.9,0,1,7
00-0029604,K.Cousins,2022_09_MIN_WAS,2022,9,MIN,WAS,265.0,2.0,22.0,42.0,1.0,2022-11-06,52.4,234.33333333333334,247.2,238.6,1.6666666666666667,1.6,1.7,25.333333333333332,25.0,22.8,38.666666666666664,39.8,37.4,0.3333333333333333,0.4,0.7,1,1,7
00-0029604,K.Cousins,2022_10_MIN_BUF,2022,10,MIN,BUF,357.0,1.0,30.0,54.0,2.0,2022-11-13,55.6,224.0,248.2,256.4,2.0,1.6,1.7,22.0,24.6,23.8,38.333333333333336,39.8,38.8,0.3333333333333333,0.6,0.7,1,1,7
00-0029604,K.Cousins,2022_11_DAL_MIN,2022,11,MIN,DAL,105.0,0.0,12.0,30.0,0.0,2022-11-20,40.0,284.6666666666667,265.0,260.6,1.6666666666666667,1.6,1.7,25.333333333333332,25.6,24.1,45.0,42.4,40.1,1.0,0.8,0.8,0,1,7
00-0029604,K.Cousins,2022_12_NE_MIN,2022,12,MIN,NE,299.0,3.0,30.0,38.0,1.0,2022-11-24,78.9,242.33333333333334,226.8,246.1,1.0,1.4,1.4,21.333333333333332,21.6,23.9,42.0,39.8,40.6,1.0,0.6,0.8,0,1,7
00-0029604,K.Cousins,2022_13_NYJ_MIN,2022,13,MIN,NYJ,173.0,1.0,21.0,37.0,0.0,2022-12-04,56.8,253.66666666666666,251.6,248.3,1.3333333333333333,1.6,1.5,24.0,23.6,24.6,40.666666666666664,40.6,41.1,1.0,0.8,0.9,1,1,7
00-0029604,K.Cousins,2022_14_MIN_DET,2022,14,MIN,DET,425.0,2.0,31.0,45.0,0.0,2022-12-11,68.9,192.33333333333334,239.8,243.5,1.3333333333333333,1.4,1.5,21.0,23.0,24.0,35.0,40.2,40.0,0.3333333333333333,0.8,0.6,1,1,7
00-0029604,K.Cousins,2022_15_IND_MIN,2022,15,MIN,IND,460.0,4.0,34.0,62.0,2.0,2022-12-17,54.8,299.0,271.8,260.0,2.0,1.4,1.5,27.333333333333332,24.8,24.7,40.0,40.8,40.3,0.3333333333333333,0.6,0.6,1,1,7
00-0029604,K.Cousins,2022_16_NYG_MIN,2022,16,MIN,NYG,299.0,3.0,34.0,52.0,0.0,2022-12-24,65.4,352.6666666666667,292.4,278.7,2.3333333333333335,2.0,1.8,28.666666666666668,25.6,25.6,48.0,42.4,42.4,0.6666666666666666,0.6,0.7,1,1,7
00-0029604,K.Cousins,2022_17_MIN_GB,2022,17,MIN,GB,205.0,1.0,18.0,33.0,3.0,2023-01-01,54.5,394.6666666666667,331.2,279.0,3.0,2.6,2.0,33.0,30.0,25.8,53.0,46.8,43.3,0.6666666666666666,0.6,0.6,0,1,7
00-0029604,K.Cousins,2022_18_MIN_CHI,2022,18,MIN,CHI,225.0,1.0,17.0,20.0,0.0,2023-01-08,85.0,321.3333333333333,312.4,282.0,2.6666666666666665,2.2,1.9,28.666666666666668,27.6,25.6,49.0,45.8,43.2,1.6666666666666667,1.0,0.9,0,1,7
00-0029604,K.Cousins,2022_19_NYG_MIN,2022,19,MIN,NYG,273.0,2.0,31.0,39.0,0.0,2023-01-15,79.5,243.0,322.8,281.3,1.6666666666666667,2.2,1.8,23.0,26.8,24.9,35.0,42.4,41.3,1.0,1.0,0.9,1,1,7
00-0029604,K.Cousins,2023_01_TB_MIN,2023,1,MIN,TB,344.0,2.0,33.0,46.0,1.0,2023-09-10,71.7,234.33333333333334,292.4,282.1,1.3333333333333333,2.2,1.8,22.0,26.8,25.8,30.666666666666668,41.2,41.0,1.0,1.0,0.8,1,1,7
00-0029604,K.Cousins,2023_02_MIN_PHI,2023,2,MIN,PHI,364.0,4.0,31.0,46.0,0.0,2023-09-14,67.4,280.6666666666667,269.2,280.8,1.6666666666666667,1.8,1.9,27.0,26.6,26.1,35.0,38.0,40.2,0.3333333333333333,0.8,0.7,0,1,7
00-0029604,K.Cousins,2023_03_LAC_MIN,2023,3,MIN,LAC,367.0,3.0,32.0,54.0,1.0,2023-09-24,59.3,327.0,282.2,306.7,2.6666666666666665,2.0,2.3,31.666666666666668,26.0,28.0,43.666666666666664,36.8,41.8,0.3333333333333333,0.8,0.7,1,1,7
00-0029604,K.Cousins,2023_04_MIN_CAR,2023,4,MIN,CAR,139.0,2.0,12.0,21.0,2.0,2023-10-01,57.1,358.3333333333333,314.6,313.5,3.0,2.4,2.3,32.0,28.8,28.2,48.666666666666664,41.0,43.4,0.6666666666666666,0.4,0.7,1,1,7
00-0029604,K.Cousins,2023_05_KC_MIN,2023,5,MIN,KC,284.0,2.0,29.0,50.0,0.0,2023-10-08,58.0,290.0,297.4,310.1,3.0,2.6,2.4,25.0,27.8,27.3,40.333333333333336,41.2,41.8,1.0,0.8,0.9,1,1,7
00-0029604,K.Cousins,2023_06_MIN_CHI,2023,6,MIN,CHI,181.0,1.0,21.0,33.0,0.0,2023-10-15,63.6,263.3333333333333,299.6,296.0,2.3333333333333335,2.6,2.4,24.333333333333332,27.4,27.1,41.666666666666664,43.4,42.3,1.0,0.8,0.9,0,1,7
00-0029604,K.Cousins,2023_07_SF_MIN,2023,7,MIN,SF,378.0,2.0,35.0,45.0,1.0,2023-10-23,77.8,201.33333333333334,267.0,268.1,1.6666666666666667,2.4,2.1,20.666666666666668,25.0,25.8,34.666666666666664,40.8,39.4,0.6666666666666666,0.6,0.7,0,1,7
00-0029604,K.Cousins,2023_08_MIN_GB,2023,8,MIN,GB,274.0,2.0,23.0,33.0,0.0,2023-10-29,69.7,281.0,269.8,276.0,1.6666666666666667,2.0,2.0,28.333333333333332,25.8,25.9,42.666666666666664,40.6,38.7,0.3333333333333333,0.8,0.8,0,1,7
00-0029604,K.Cousins,2024_01_PIT_ATL,2024,1,ATL,PIT,155.0,1.0,16.0,28.0,2.0,2024-09-08,57.1,277.6666666666667,251.2,282.9,1.6666666666666667,1.8,2.1,26.333333333333332,24.0,26.4,37.0,36.4,38.7,0.3333333333333333,0.6,0.5,1,1,7
00-0029604,K.Cousins,2024_02_ATL_PHI,2024,2,ATL,PHI,241.0,2.0,20.0,31.0,0.0,2024-09-16,64.5,269.0,254.4,275.9,1.6666666666666667,1.6,2.1,24.666666666666668,24.8,26.3,35.333333333333336,37.8,39.5,1.0,0.6,0.7,1,1,7
00-0029604,K.Cousins,2024_03_KC_ATL,2024,3,ATL,KC,230.0,1.0,20.0,31.0,1.0,2024-09-22,64.5,223.33333333333334,245.8,272.7,1.6666666666666667,1.6,2.1,19.666666666666668,23.0,25.2,30.666666666666668,34.0,38.7,0.6666666666666666,0.6,0.7,1,1,7
00-0029604,K.Cousins,2024_04_NO_ATL,2024,4,ATL,NO,238.0,0.0,21.0,36.0,1.0,2024-09-29,58.3,208.66666666666666,255.6,261.3,1.3333333333333333,1.6,2.0,18.666666666666668,22.8,23.9,30.0,33.6,37.2,1.0,0.8,0.7,1,1,7
00-0029604,K.Cousins,2024_05_TB_ATL,2024,5,ATL,TB,509.0,4.0,42.0,62.0,1.0,2024-10-03,67.7,236.33333333333334,227.6,248.7,1.0,1.2,1.6,20.333333333333332,20.0,22.9,32.666666666666664,31.8,36.2,0.6666666666666666,0.8,0.8,0,1,7
00-0029604,K.Cousins,2024_06_ATL_CAR,2024,6,ATL,CAR,225.0,1.0,19.0,30.0,0.0,2024-10-13,63.3,325.6666666666667,274.6,262.9,1.6666666666666667,1.6,1.7,27.666666666666668,23.8,23.9,43.0,37.6,37.0,1.0,1.0,0.8,1,1,7
00-0029604,K.Cousins,2024_07_SEA_ATL,2024,7,ATL,SEA,232.0,1.0,24.0,38.0,2.0,2024-10-20,63.2,324.0,288.6,271.5,1.6666666666666667,1.6,1.6,27.333333333333332,24.4,24.6,42.666666666666664,38.0,37.9,0.6666666666666666,0.6,0.6,0,1,7
00-0029604,K.Cousins,2024_08_ATL_TB,2024,8,ATL,TB,276.0,4.0,23.0,31.0,0.0,2024-10-27,74.2,322.0,286.8,266.3,2.0,1.4,1.5,28.333333333333332,25.2,24.1,43.333333333333336,39.4,36.7,1.0,1.0,0.8,0,1,7
00-0029604,K.Cousins,2024_09_DAL_ATL,2024,9,ATL,DAL,222.0,3.0,19.0,26.0,0.0,2024-11-03,73.1,244.33333333333334,296.0,275.8,2.0,2.0,1.8,22.0,25.8,24.3,33.0,39.4,36.5,0.6666666666666666,0.8,0.8,0,1,7
00-0029604,K.Cousins,2024_10_ATL_NO,2024,10,ATL,NO,306.0,0.0,23.0,41.0,1.0,2024-11-10,56.1,243.33333333333334,292.8,260.2,2.6666666666666665,2.6,1.9,22.0,25.4,22.7,31.666666666666668,37.4,34.6,0.6666666666666666,0.6,0.7,1,1,7
00-0029604,K.Cousins,2024_11_ATL_DEN,2024,11,ATL,DEN,173.0,0.0,18.0,30.0,1.0,2024-11-17,60.0,268.0,252.2,263.4,2.3333333333333335,1.8,1.7,21.666666666666668,21.6,22.7,32.666666666666664,33.2,35.4,0.3333333333333333,0.6,0.8,0,1,7
00-0029604,K.Cousins,2024_13_LAC_ATL,2024,13,ATL,LAC,245.0,0.0,24.0,40.0,4.0,2024-12-01,60.0,233.66666666666666,241.8,265.2,1.0,1.6,1.6,20.0,21.4,22.9,32.333333333333336,33.2,35.6,0.6666666666666666,0.8,0.7,1,1,7
00-0029604,K.Cousins,2024_14_ATL_MIN,2024,14,ATL,MIN,344.0,0.0,23.0,38.0,2.0,2024-12-08,60.5,241.33333333333334,244.4,265.6,0.0,1.4,1.4,21.666666666666668,21.4,23.3,37.0,33.6,36.5,2.0,1.2,1.1,1,1,7
00-0029604,K.Cousins,2024_15_ATL_LV,2024,15,ATL,LV,112.0,1.0,11.0,20.0,1.0,2024-12-16,55.0,254.0,258.0,277.0,0.0,0.6,1.3,21.666666666666668,21.4,23.6,36.0,35.0,37.2,2.3333333333333335,1.6,1.2,0,1,7
00-0029604,K.Cousins,2025_03_ATL_CAR,2025,3,ATL,CAR,29.0,0.0,5.0,7.0,0.0,2025-09-21,71.4,233.66666666666666,236.0,264.4,0.3333333333333333,0.2,1.4,19.333333333333332,19.8,22.6,32.666666666666664,33.8,35.6,2.3333333333333335,1.8,1.2,1,1,7
00-0029604,K.Cousins,2025_08_MIA_ATL,2025,8,ATL,MIA,173.0,0.0,21.0,32.0,0.0,2025-10-26,65.6,161.66666666666666,180.6,216.4,0.3333333333333333,0.2,1.0,13.0,16.2,18.9,21.666666666666668,27.0,30.1,1.0,1.6,1.1,0,1,7
00-0029604,K.Cousins,2025_11_CAR_ATL,2025,11,ATL,CAR,48.0,0.0,6.0,14.0,0.0,2025-11-16,42.9,104.66666666666667,180.6,211.2,0.3333333333333333,0.2,0.9,12.333333333333334,16.8,19.1,19.666666666666668,27.4,30.3,0.3333333333333333,1.4,1.1,0,1,7
00-0029604,K.Cousins,2025_12_ATL_NO,2025,12,ATL,NO,199.0,2.0,16.0,26.0,1.0,2025-11-23,61.5,83.33333333333333,141.2,192.8,0.0,0.2,0.8,10.666666666666666,13.2,17.3,17.666666666666668,22.2,27.9,0.0,0.6,0.9,1,1,7
00-0029604,K.Cousins,2025_13_ATL_NYJ,2025,13,ATL,NYJ,234.0,1.0,21.0,35.0,0.0,2025-11-30,60.0,140.0,112.2,185.1,0.6666666666666666,0.6,0.6,14.333333333333334,11.8,16.6,24.0,19.8,27.4,0.3333333333333333,0.4,1.0,1,1,7
00-0029604,K.Cousins,2025_14_SEA_ATL,2025,14,ATL,SEA,162.0,0.0,15.0,31.0,2.0,2025-12-07,48.4,160.33333333333334,136.6,186.3,1.0,0.6,0.4,14.333333333333334,13.8,16.8,25.0,22.8,28.3,0.3333333333333333,0.2,1.0,0,1,7
00-0029604,K.Cousins,2025_15_ATL_TB,2025,15,ATL,TB,373.0,3.0,30.0,47.0,0.0,2025-12-11,63.8,198.33333333333334,163.2,171.9,1.0,0.6,0.4,17.333333333333332,15.8,16.0,30.666666666666668,27.6,27.3,1.0,0.6,1.1,1,1,7
00-0029604,K.Cousins,2025_16_ATL_ARI,2025,16,ATL,ARI,197.0,2.0,21.0,36.0,1.0,2025-12-21,58.3,256.3333333333333,203.2,191.9,1.3333333333333333,1.2,0.7,22.0,17.6,17.2,37.666666666666664,30.6,29.0,0.6666666666666666,0.6,1.0,1,1,7
00-0029604,K.Cousins,2025_17_LA_ATL,2025,17,ATL,LA,126.0,1.0,13.0,20.0,0.0,2025-12-29,65.0,244.0,233.0,187.1,1.6666666666666667,1.6,0.9,22.0,20.6,16.9,38.0,35.0,28.6,1.0,0.8,0.7,0,1,7
00-0029604,K.Cousins,2025_18_NO_ATL,2025,18,ATL,NO,180.0,1.0,18.0,36.0,1.0,2026-01-04,50.0,232.0,218.4,165.3,2.0,1.4,1.0,21.333333333333332,20.0,15.9,34.333333333333336,33.8,26.8,0.3333333333333333,0.6,0.5,0,1,7
00-0029665,R.Griffin,2020_01_CLE_BAL,2020,1,BAL,CLE,9.0,0.0,1.0,1.0,0.0,2020-09-13,100.0,,,,,,,,,,,,,,,,1,1,7
00-0029665,R.Griffin,2020_04_BAL_WAS,2020,4,BAL,WAS,0.0,0.0,0.0,1.0,1.0,2020-10-04,0.0,9.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,7
00-0029665,R.Griffin,2020_12_BAL_PIT,2020,12,BAL,PIT,33.0,0.0,7.0,15.0,1.0,2020-12-02,46.7,4.5,4.5,4.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0,1,7
00-0029692,B.Anger,2021_19_SF_DAL,2021,19,DAL,SF,16.0,0.0,1.0,1.0,0.0,2022-01-16,100.0,,,,,,,,,,,,,,,,0,1,7
00-0029692,B.Anger,2023_04_NE_DAL,2023,4,DAL,NE,0.0,0.0,0.0,1.0,0.0,2023-10-01,0.0,16.0,16.0,16.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,7
00-0029692,B.Anger,2024_09_DAL_ATL,2024,9,DAL,ATL,0.0,0.0,0.0,1.0,0.0,2024-11-03,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0,1,7
00-0029692,B.Anger,2024_11_HOU_DAL,2024,11,DAL,HOU,4.0,0.0,1.0,1.0,0.0,2024-11-18,100.0,5.333333333333333,5.333333333333333,5.333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0,1,7
