player_id,player_name,game_id,season,week,team,opponent,rushing_yards,rush_tds,rush_attempts,game_date,ypc,rushing_yards_L3,rushing_yards_L5,rushing_yards_L10,rush_tds_L3,rush_tds_L5,rush_tds_L10,rush_attempts_L3,rush_attempts_L5,rush_attempts_L10,ypc_L3,ypc_L5,ypc_L10
00-0036414,C.Akers,2024_10_MIN_JAX,2024,10,MIN,JAX,38.0,0.0,13.0,2024-11-10,2.9,29.0,32.2,27.6,0.3333333333333333,0.2,0.2,5.666666666666667,7.8,7.4,3.9666666666666663,3.66,3.9200000000000004
00-0036414,C.Akers,2024_11_MIN_TEN,2024,11,MIN,TEN,25.0,0.0,10.0,2024-11-17,2.5,27.666666666666668,35.6,30.6,0.0,0.2,0.2,7.0,8.6,8.6,3.3666666666666667,3.78,3.41
00-0036414,C.Akers,2024_12_MIN_CHI,2024,12,MIN,CHI,19.0,0.0,3.0,2024-11-24,6.3,36.333333333333336,30.0,30.0,0.0,0.2,0.2,9.666666666666666,8.0,8.6,4.366666666666666,3.46,3.35
00-0036414,C.Akers,2024_13_ARI_MIN,2024,13,MIN,ARI,22.0,0.0,4.0,2024-12-01,5.5,27.333333333333332,25.4,30.0,0.0,0.0,0.1,8.666666666666666,6.8,8.0,3.9,3.78,3.7700000000000005
00-0036414,C.Akers,2024_14_ATL_MIN,2024,14,MIN,ATL,37.0,0.0,5.0,2024-12-08,7.4,22.0,30.0,29.7,0.0,0.0,0.1,5.666666666666667,7.2,7.6,4.766666666666666,4.9799999999999995,4.01
00-0036414,C.Akers,2024_15_CHI_MIN,2024,15,MIN,CHI,24.0,1.0,10.0,2024-12-16,2.4,26.0,28.2,30.2,0.0,0.0,0.1,4.0,7.0,7.4,6.3999999999999995,4.92,4.29
00-0036414,C.Akers,2024_16_MIN_SEA,2024,16,MIN,SEA,3.0,0.0,1.0,2024-12-22,3.0,27.666666666666668,25.4,30.5,0.3333333333333333,0.2,0.2,6.333333333333333,6.4,7.5,5.1,4.819999999999999,4.3
00-0036414,C.Akers,2024_17_GB_MIN,2024,17,MIN,GB,18.0,0.0,6.0,2024-12-29,3.0,21.333333333333332,21.0,25.5,0.3333333333333333,0.2,0.2,5.333333333333333,4.6,6.3,4.266666666666667,4.92,4.1899999999999995
00-0036414,C.Akers,2024_18_MIN_DET,2024,18,MIN,DET,65.0,0.0,6.0,2025-01-05,10.8,15.0,20.8,23.1,0.3333333333333333,0.2,0.1,5.666666666666667,5.2,6.0,2.7999999999999994,4.26,4.0200000000000005
00-0036414,C.Akers,2024_19_MIN_LA,2024,19,MIN,LA,39.0,0.0,5.0,2025-01-13,7.8,28.666666666666668,29.4,29.7,0.0,0.2,0.1,4.333333333333333,5.6,6.4,5.599999999999999,5.32,5.15
00-0036414,C.Akers,2025_03_CIN_MIN,2025,3,MIN,CIN,19.0,0.0,5.0,2025-09-21,3.8,40.666666666666664,29.8,29.0,0.0,0.2,0.1,5.666666666666667,5.6,6.3,7.199999999999999,5.4,5.16
00-0036415,V.Jefferson,2020_02_LA_PHI,2020,2,LA,PHI,-1.0,0.0,1.0,2020-09-20,-1.0,,,,,,,,,,,,
00-0036415,V.Jefferson,2021_14_LA_ARI,2021,14,LA,ARI,10.0,0.0,1.0,2021-12-13,10.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
00-0036415,V.Jefferson,2021_15_SEA_LA,2021,15,LA,SEA,10.0,0.0,1.0,2021-12-21,10.0,4.5,4.5,4.5,0.0,0.0,0.0,1.0,1.0,1.0,4.5,4.5,4.5
00-0036415,V.Jefferson,2021_20_LA_TB,2021,20,LA,TB,15.0,0.0,1.0,2022-01-23,15.0,6.333333333333333,6.333333333333333,6.333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,6.333333333333333,6.333333333333333,6.333333333333333
00-0036415,V.Jefferson,2023_03_LA_CIN,2023,3,LA,CIN,4.0,0.0,1.0,2023-09-25,4.0,11.666666666666666,8.5,8.5,0.0,0.0,0.0,1.0,1.0,1.0,11.666666666666666,8.5,8.5
00-0036425,D.Dallas,2020_04_SEA_MIA,2020,4,SEA,MIA,8.0,0.0,2.0,2020-10-04,4.0,,,,,,,,,,,,
00-0036425,D.Dallas,2020_08_SF_SEA,2020,8,SEA,SF,41.0,1.0,18.0,2020-11-01,2.3,8.0,8.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,4.0
00-0036425,D.Dallas,2020_09_SEA_BUF,2020,9,SEA,BUF,31.0,1.0,7.0,2020-11-08,4.4,24.5,24.5,24.5,0.5,0.5,0.5,10.0,10.0,10.0,3.15,3.15,3.15
00-0036425,D.Dallas,2020_10_SEA_LA,2020,10,SEA,LA,8.0,0.0,2.0,2020-11-15,4.0,26.666666666666668,26.666666666666668,26.666666666666668,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.0,9.0,9.0,3.5666666666666664,3.5666666666666664,3.5666666666666664
00-0036425,D.Dallas,2020_11_ARI_SEA,2020,11,SEA,ARI,13.0,0.0,1.0,2020-11-19,13.0,26.666666666666668,22.0,22.0,0.6666666666666666,0.5,0.5,9.0,7.25,7.25,3.5666666666666664,3.675,3.675
00-0036425,D.Dallas,2020_14_NYJ_SEA,2020,14,SEA,NYJ,7.0,0.0,4.0,2020-12-13,1.8,17.333333333333332,20.2,20.2,0.3333333333333333,0.4,0.4,3.3333333333333335,6.0,6.0,7.133333333333333,5.54,5.54
00-0036425,D.Dallas,2021_01_SEA_IND,2021,1,SEA,IND,5.0,0.0,1.0,2021-09-12,5.0,9.333333333333334,20.0,18.0,0.0,0.4,0.3333333333333333,2.3333333333333335,6.4,5.666666666666667,6.266666666666667,5.1,4.916666666666667
00-0036425,D.Dallas,2021_05_LA_SEA,2021,5,SEA,LA,7.0,0.0,4.0,2021-10-07,1.8,8.333333333333334,12.8,16.142857142857142,0.0,0.2,0.2857142857142857,2.0,3.0,5.0,6.6000000000000005,5.64,4.928571428571429
00-0036425,D.Dallas,2021_06_SEA_PIT,2021,6,SEA,PIT,17.0,0.0,4.0,2021-10-17,4.2,6.333333333333333,8.0,15.0,0.0,0.0,0.25,3.0,2.4,4.875,2.8666666666666667,5.12,4.5375
00-0036425,D.Dallas,2021_08_JAX_SEA,2021,8,SEA,JAX,6.0,0.0,1.0,2021-10-31,6.0,9.666666666666666,9.8,15.222222222222221,0.0,0.0,0.2222222222222222,3.0,2.8,4.777777777777778,3.6666666666666665,5.16,4.5
00-0036425,D.Dallas,2021_11_ARI_SEA,2021,11,SEA,ARI,25.0,1.0,4.0,2021-11-21,6.2,10.0,8.4,14.3,0.0,0.0,0.2,3.0,2.8,4.4,4.0,3.7600000000000002,4.65
00-0036425,D.Dallas,2021_12_SEA_WAS,2021,12,SEA,WAS,4.0,0.0,3.0,2021-11-29,1.3,16.0,12.0,16.0,0.3333333333333333,0.2,0.3,3.0,2.8,4.6,5.466666666666666,4.64,4.87
00-0036425,D.Dallas,2021_14_SEA_HOU,2021,14,SEA,HOU,16.0,0.0,2.0,2021-12-12,8.0,11.666666666666666,11.8,12.3,0.3333333333333333,0.2,0.2,2.6666666666666665,3.2,3.1,4.5,3.9,4.7700000000000005
00-0036425,D.Dallas,2021_15_SEA_LA,2021,15,SEA,LA,41.0,1.0,8.0,2021-12-21,5.1,15.0,13.6,10.8,0.3333333333333333,0.2,0.1,3.0,2.8,2.6,5.166666666666667,5.14,5.13
00-0036425,D.Dallas,2021_16_CHI_SEA,2021,16,SEA,CHI,15.0,0.0,4.0,2021-12-26,3.8,20.333333333333332,18.4,14.1,0.3333333333333333,0.4,0.2,4.333333333333333,3.6,3.2,4.8,5.319999999999999,5.24
00-0036425,D.Dallas,2021_17_DET_SEA,2021,17,SEA,DET,1.0,0.0,1.0,2022-01-02,1.0,24.0,20.2,14.3,0.3333333333333333,0.4,0.2,4.666666666666667,4.2,3.5,5.633333333333333,4.88,4.32
00-0036425,D.Dallas,2021_18_SEA_ARI,2021,18,SEA,ARI,1.0,0.0,1.0,2022-01-09,1.0,19.0,15.4,13.7,0.3333333333333333,0.2,0.2,4.333333333333333,3.6,3.2,3.2999999999999994,3.84,4.24
00-0036425,D.Dallas,2022_03_ATL_SEA,2022,3,SEA,ATL,21.0,0.0,3.0,2022-09-25,7.0,5.666666666666667,14.8,13.3,0.0,0.2,0.2,2.0,3.2,3.2,1.9333333333333333,3.78,3.84
00-0036425,D.Dallas,2022_05_SEA_NO,2022,5,SEA,NO,4.0,0.0,1.0,2022-10-09,4.0,7.666666666666667,15.8,14.7,0.0,0.2,0.2,1.6666666666666667,3.4,3.1,3.0,3.5799999999999996,4.36
00-0036425,D.Dallas,2022_06_ARI_SEA,2022,6,SEA,ARI,1.0,0.0,2.0,2022-10-16,0.5,8.666666666666666,8.4,13.4,0.0,0.0,0.2,1.6666666666666667,2.0,2.8,4.0,3.3600000000000003,4.34
00-0036425,D.Dallas,2022_07_SEA_LAC,2022,7,SEA,LAC,35.0,0.0,6.0,2022-10-23,5.8,8.666666666666666,5.6,12.9,0.0,0.0,0.2,2.0,1.6,2.9,3.8333333333333335,2.7,3.79
00-0036425,D.Dallas,2022_09_SEA_ARI,2022,9,SEA,ARI,4.0,0.0,1.0,2022-11-06,4.0,13.333333333333334,12.4,13.9,0.0,0.0,0.1,3.0,2.6,3.1,3.4333333333333336,3.66,3.75
00-0036425,D.Dallas,2022_12_LV_SEA,2022,12,SEA,LV,2.0,0.0,1.0,2022-11-27,2.0,13.333333333333334,13.0,13.9,0.0,0.0,0.1,3.0,2.6,2.9,3.4333333333333336,4.26,4.0200000000000005
00-0036425,D.Dallas,2022_13_SEA_LA,2022,13,SEA,LA,37.0,0.0,10.0,2022-12-04,3.7,13.666666666666666,9.2,12.5,0.0,0.0,0.1,2.6666666666666665,2.2,2.8,3.9333333333333336,3.2600000000000002,3.4200000000000004
00-0036425,D.Dallas,2022_16_SEA_KC,2022,16,SEA,KC,10.0,0.0,2.0,2022-12-24,5.0,14.333333333333334,15.8,12.1,0.0,0.0,0.0,4.0,4.0,3.0,3.233333333333333,3.2,3.28
00-0036425,D.Dallas,2022_17_NYJ_SEA,2022,17,SEA,NYJ,43.0,0.0,7.0,2023-01-01,6.1,16.333333333333332,17.6,11.6,0.0,0.0,0.0,4.333333333333333,4.0,2.8,3.5666666666666664,4.1,3.4
00-0036425,D.Dallas,2022_18_LA_SEA,2022,18,SEA,LA,29.0,0.0,2.0,2023-01-08,14.5,30.0,19.2,15.8,0.0,0.0,0.0,6.333333333333333,4.2,3.4,4.933333333333334,4.159999999999999,3.91
00-0036425,D.Dallas,2022_19_SEA_SF,2022,19,SEA,SF,13.0,0.0,6.0,2023-01-14,2.2,27.333333333333332,24.2,18.6,0.0,0.0,0.0,3.6666666666666665,4.4,3.5,8.533333333333333,6.26,5.26
00-0036425,D.Dallas,2023_01_LA_SEA,2023,1,SEA,LA,4.0,0.0,2.0,2023-09-10,2.0,28.333333333333332,26.4,17.8,0.0,0.0,0.0,5.0,5.4,3.8,7.6000000000000005,6.3,4.779999999999999
00-0036425,D.Dallas,2023_02_SEA_DET,2023,2,SEA,DET,3.0,0.0,1.0,2023-09-17,3.0,15.333333333333334,19.8,17.8,0.0,0.0,0.0,3.3333333333333335,3.8,3.9,6.233333333333333,5.96,4.58
00-0036425,D.Dallas,2023_03_CAR_SEA,2023,3,SEA,CAR,7.0,0.0,2.0,2023-09-24,3.5,6.666666666666667,18.4,18.0,0.0,0.0,0.0,3.0,3.6,3.8,2.4,5.5600000000000005,4.83
00-0036425,D.Dallas,2023_11_SEA_LA,2023,11,SEA,LA,4.0,0.0,1.0,2023-11-19,4.0,4.666666666666667,11.2,15.2,0.0,0.0,0.0,1.6666666666666667,2.6,3.4,2.8333333333333335,5.040000000000001,4.6
00-0036425,D.Dallas,2023_12_SF_SEA,2023,12,SEA,SF,10.0,0.0,2.0,2023-11-23,5.0,4.666666666666667,6.2,15.2,0.0,0.0,0.0,1.3333333333333333,2.4,3.4,3.5,2.94,4.6
00-0036425,D.Dallas,2023_13_SEA_DAL,2023,13,SEA,DAL,6.0,0.0,1.0,2023-11-30,6.0,7.0,5.6,16.0,0.0,0.0,0.0,1.6666666666666667,1.6,3.5,4.166666666666667,3.5,4.9
00-0036425,D.Dallas,2023_16_SEA_TEN,2023,16,SEA,TEN,2.0,0.0,1.0,2023-12-24,2.0,6.666666666666667,6.0,12.9,0.0,0.0,0.0,1.3333333333333333,1.4,2.6,5.0,4.3,5.13
00-0036425,D.Dallas,2024_09_CHI_ARI,2024,9,ARI,CHI,2.0,0.0,1.0,2024-11-03,2.0,6.0,5.8,12.1,0.0,0.0,0.0,1.3333333333333333,1.4,2.5,4.333333333333333,4.1,4.83
00-0036425,D.Dallas,2024_10_NYJ_ARI,2024,10,ARI,NYJ,10.0,0.0,3.0,2024-11-10,3.3,3.3333333333333335,4.8,8.0,0.0,0.0,0.0,1.0,1.2,1.9,3.3333333333333335,3.8,4.42
00-0036425,D.Dallas,2024_15_NE_ARI,2024,15,ARI,NE,15.0,0.0,4.0,2024-12-15,3.8,4.666666666666667,6.0,6.1,0.0,0.0,0.0,1.6666666666666667,1.6,2.0,2.433333333333333,3.66,3.3
00-0036425,D.Dallas,2024_18_SF_ARI,2024,18,ARI,SF,22.0,0.0,1.0,2025-01-05,22.0,9.0,7.0,6.3,0.0,0.0,0.0,2.6666666666666665,2.0,1.8,3.033333333333333,3.4200000000000004,3.46
00-0036425,D.Dallas,2025_06_DAL_CAR,2025,6,CAR,DAL,0.0,0.0,1.0,2025-10-12,0.0,15.666666666666666,10.2,8.1,0.0,0.0,0.0,2.6666666666666665,2.0,1.7,9.700000000000001,6.62,5.459999999999999
00-0036425,D.Dallas,2025_17_JAX_IND,2025,17,JAX,IND,21.0,0.0,2.0,2025-12-28,10.5,12.333333333333334,9.8,7.8,0.0,0.0,0.0,2.0,2.0,1.7,8.6,6.220000000000001,5.159999999999999
00-0036433,T.Stevens,2020_17_NO_CAR,2020,17,CAR,NO,24.0,0.0,4.0,2021-01-03,6.0,,,,,,,,,,,,
00-0036442,J.Burrow,2020_01_LAC_CIN,2020,1,CIN,LAC,46.0,1.0,8.0,2020-09-13,5.8,,,,,,,,,,,,
00-0036442,J.Burrow,2020_02_CIN_CLE,2020,2,CIN,CLE,19.0,0.0,7.0,2020-09-17,2.7,46.0,46.0,46.0,1.0,1.0,1.0,8.0,8.0,8.0,5.8,5.8,5.8
00-0036442,J.Burrow,2020_03_CIN_PHI,2020,3,CIN,PHI,-1.0,0.0,1.0,2020-09-27,-1.0,32.5,32.5,32.5,0.5,0.5,0.5,7.5,7.5,7.5,4.25,4.25,4.25
00-0036442,J.Burrow,2020_04_JAX_CIN,2020,4,CIN,JAX,11.0,0.0,4.0,2020-10-04,2.8,21.333333333333332,21.333333333333332,21.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,2.5,2.5,2.5
00-0036442,J.Burrow,2020_05_CIN_BAL,2020,5,CIN,BAL,10.0,0.0,3.0,2020-10-11,3.3,9.666666666666666,18.75,18.75,0.0,0.25,0.25,4.0,5.0,5.0,1.5,2.575,2.575
00-0036442,J.Burrow,2020_06_CIN_IND,2020,6,CIN,IND,2.0,1.0,3.0,2020-10-18,0.7,6.666666666666667,17.0,17.0,0.0,0.2,0.2,2.6666666666666665,4.6,4.6,1.7,2.7199999999999998,2.7199999999999998
00-0036442,J.Burrow,2020_07_CLE_CIN,2020,7,CIN,CLE,34.0,1.0,6.0,2020-10-25,5.7,7.666666666666667,8.2,14.5,0.3333333333333333,0.2,0.3333333333333333,3.3333333333333335,3.6,4.333333333333333,2.2666666666666666,1.7,2.3833333333333333
00-0036442,J.Burrow,2020_08_TEN_CIN,2020,8,CIN,TEN,9.0,0.0,3.0,2020-11-01,3.0,15.333333333333334,11.2,17.285714285714285,0.6666666666666666,0.4,0.42857142857142855,4.0,3.4,4.571428571428571,3.233333333333333,2.3,2.857142857142857
00-0036442,J.Burrow,2020_11_CIN_WAS,2020,11,CIN,WAS,12.0,0.0,2.0,2020-11-22,6.0,15.0,13.2,16.25,0.6666666666666666,0.4,0.375,4.0,3.8,4.375,3.1333333333333333,3.1,2.875
00-0036442,J.Burrow,2021_01_MIN_CIN,2021,1,CIN,MIN,2.0,0.0,1.0,2021-09-12,2.0,18.333333333333332,13.4,15.777777777777779,0.3333333333333333,0.4,0.3333333333333333,3.6666666666666665,3.4,4.111111111111111,4.9,3.7399999999999998,3.2222222222222223
00-0036442,J.Burrow,2021_03_CIN_PIT,2021,3,CIN,PIT,7.0,0.0,5.0,2021-09-26,1.4,7.666666666666667,11.8,14.4,0.0,0.4,0.3,2.0,3.0,3.8,3.6666666666666665,3.4799999999999995,3.1
00-0036442,J.Burrow,2021_04_JAX_CIN,2021,4,CIN,JAX,4.0,0.0,3.0,2021-09-30,1.3,7.0,12.8,10.5,0.0,0.2,0.2,2.6666666666666665,3.4,3.5,3.1333333333333333,3.62,2.6599999999999997
00-0036442,J.Burrow,2021_05_GB_CIN,2021,5,CIN,GB,11.0,0.0,3.0,2021-10-10,3.7,4.333333333333333,6.8,9.0,0.0,0.0,0.2,3.0,2.8,3.1,1.5666666666666667,2.7399999999999998,2.52
00-0036442,J.Burrow,2021_06_CIN_DET,2021,6,CIN,DET,20.0,0.0,5.0,2021-10-17,4.0,7.333333333333333,7.2,10.2,0.0,0.0,0.2,3.6666666666666665,2.8,3.3,2.1333333333333333,2.88,2.9899999999999998
00-0036442,J.Burrow,2021_07_CIN_BAL,2021,7,CIN,BAL,0.0,0.0,1.0,2021-10-24,0.0,11.666666666666666,8.8,11.1,0.0,0.0,0.2,3.6666666666666665,3.4,3.4,3.0,2.48,3.1100000000000003
00-0036442,J.Burrow,2021_08_CIN_NYJ,2021,8,CIN,NYJ,-1.0,0.0,1.0,2021-10-31,-1.0,10.333333333333334,8.4,10.1,0.0,0.0,0.2,3.0,3.4,3.2,2.566666666666667,2.08,2.7800000000000002
00-0036442,J.Burrow,2021_09_CLE_CIN,2021,9,CIN,CLE,1.0,0.0,2.0,2021-11-07,0.5,6.333333333333333,6.8,9.8,0.0,0.0,0.1,2.3333333333333335,2.6,3.0,1.0,1.6,2.6100000000000003
00-0036442,J.Burrow,2021_11_CIN_LV,2021,11,CIN,LV,11.0,0.0,3.0,2021-11-21,3.7,0.0,6.2,6.5,0.0,0.0,0.0,1.3333333333333333,2.4,2.6,-0.16666666666666666,1.44,2.09
00-0036442,J.Burrow,2021_12_PIT_CIN,2021,12,CIN,PIT,8.0,1.0,1.0,2021-11-28,8.0,3.6666666666666665,6.2,6.7,0.0,0.0,0.0,2.0,2.4,2.6,1.0666666666666667,1.44,2.16
00-0036442,J.Burrow,2021_13_LAC_CIN,2021,13,CIN,LAC,6.0,1.0,1.0,2021-12-05,6.0,6.666666666666667,3.8,6.3,0.3333333333333333,0.2,0.1,2.0,1.6,2.5,4.066666666666666,2.2399999999999998,2.3600000000000003
00-0036442,J.Burrow,2021_14_SF_CIN,2021,14,CIN,SF,3.0,0.0,2.0,2021-12-12,1.5,8.333333333333334,5.0,6.7,0.6666666666666666,0.4,0.2,1.6666666666666667,1.6,2.5,5.8999999999999995,3.44,2.7600000000000002
00-0036442,J.Burrow,2021_15_CIN_DEN,2021,15,CIN,DEN,25.0,0.0,5.0,2021-12-19,5.0,5.666666666666667,5.8,6.3,0.6666666666666666,0.4,0.2,1.3333333333333333,1.8,2.2,5.166666666666667,3.94,2.7700000000000005
00-0036442,J.Burrow,2021_16_BAL_CIN,2021,16,CIN,BAL,11.0,0.0,2.0,2021-12-26,5.5,11.333333333333334,10.6,8.4,0.3333333333333333,0.4,0.2,2.6666666666666665,2.4,2.4,4.166666666666667,4.84,3.14
00-0036442,J.Burrow,2021_17_KC_CIN,2021,17,CIN,KC,10.0,0.0,5.0,2022-01-02,2.0,13.0,10.6,8.4,0.0,0.4,0.2,3.0,2.2,2.3,4.0,5.2,3.3200000000000003
00-0036442,J.Burrow,2021_19_LV_CIN,2021,19,CIN,LV,-2.0,0.0,2.0,2022-01-15,-1.0,15.333333333333334,11.0,7.4,0.0,0.2,0.2,4.0,3.0,2.3,4.166666666666667,4.0,3.12
00-0036442,J.Burrow,2021_20_CIN_TEN,2021,20,CIN,TEN,5.0,0.0,2.0,2022-01-22,2.5,6.333333333333333,9.4,7.2,0.0,0.0,0.2,3.0,3.2,2.4,2.166666666666667,2.6,3.0200000000000005
00-0036442,J.Burrow,2021_21_CIN_KC,2021,21,CIN,KC,25.0,0.0,5.0,2022-01-30,5.0,4.333333333333333,9.8,7.8,0.0,0.0,0.2,3.0,3.2,2.5,1.166666666666667,2.8,3.37
00-0036442,J.Burrow,2021_22_LA_CIN,2021,22,CIN,LA,3.0,0.0,2.0,2022-02-13,1.5,9.333333333333334,9.8,10.2,0.0,0.0,0.2,3.0,3.2,2.8,2.166666666666667,2.8,3.8200000000000003
00-0036442,J.Burrow,2022_01_PIT_CIN,2022,1,CIN,PIT,47.0,0.0,6.0,2022-09-11,7.8,11.0,8.2,9.4,0.0,0.0,0.2,3.0,3.2,2.7,3.0,2.0,3.6
00-0036442,J.Burrow,2022_02_CIN_DAL,2022,2,CIN,DAL,26.0,0.0,4.0,2022-09-18,6.5,25.0,15.6,13.3,0.0,0.0,0.1,4.333333333333333,3.4,3.2,4.766666666666667,3.16,3.5799999999999996
00-0036442,J.Burrow,2022_03_CIN_NYJ,2022,3,CIN,NYJ,0.0,0.0,5.0,2022-09-25,0.0,25.333333333333332,21.2,15.3,0.0,0.0,0.0,4.0,3.8,3.5,5.266666666666667,4.66,3.63
00-0036442,J.Burrow,2022_04_MIA_CIN,2022,4,CIN,MIA,6.0,0.0,5.0,2022-09-29,1.2,24.333333333333332,20.2,15.0,0.0,0.0,0.0,5.0,4.4,3.8,4.766666666666667,4.16,3.4799999999999995
00-0036442,J.Burrow,2022_05_CIN_BAL,2022,5,CIN,BAL,6.0,1.0,3.0,2022-10-09,2.0,10.666666666666666,16.4,13.1,0.0,0.0,0.0,4.666666666666667,4.4,3.8,2.566666666666667,3.4,3.1
00-0036442,J.Burrow,2022_06_CIN_NO,2022,6,CIN,NO,25.0,1.0,4.0,2022-10-16,6.2,4.0,17.0,12.6,0.3333333333333333,0.2,0.1,4.333333333333333,4.6,3.9,1.066666666666667,3.5,2.75
00-0036442,J.Burrow,2022_07_ATL_CIN,2022,7,CIN,ATL,20.0,1.0,3.0,2022-10-23,6.7,12.333333333333334,12.6,14.1,0.6666666666666666,0.4,0.2,4.0,4.2,3.8,3.133333333333334,3.18,3.17
00-0036442,J.Burrow,2022_08_CIN_CLE,2022,8,CIN,CLE,2.0,0.0,1.0,2022-10-31,2.0,17.0,11.4,16.3,1.0,0.6,0.3,3.3333333333333335,4.0,3.9,4.966666666666668,3.22,3.9400000000000004
00-0036442,J.Burrow,2022_09_CAR_CIN,2022,9,CIN,CAR,9.0,1.0,4.0,2022-11-06,2.2,15.666666666666666,11.8,16.0,0.6666666666666666,0.6,0.3,2.6666666666666665,3.2,3.8,4.966666666666668,3.62,3.8900000000000006
00-0036442,J.Burrow,2022_11_CIN_PIT,2022,11,CIN,PIT,5.0,0.0,4.0,2022-11-20,1.2,10.333333333333334,12.4,14.4,0.6666666666666666,0.8,0.4,2.6666666666666665,3.0,3.7,3.633333333333334,3.8200000000000003,3.6100000000000003
00-0036442,J.Burrow,2022_12_CIN_TEN,2022,12,CIN,TEN,32.0,0.0,9.0,2022-11-27,3.6,5.333333333333333,12.2,14.6,0.3333333333333333,0.6,0.4,3.0,3.2,3.9,1.8000000000000005,3.660000000000001,3.5800000000000005
00-0036442,J.Burrow,2022_13_KC_CIN,2022,13,CIN,KC,46.0,1.0,11.0,2022-12-04,4.2,15.333333333333334,13.6,13.1,0.3333333333333333,0.4,0.4,5.666666666666667,4.2,4.2,2.3333333333333335,3.1399999999999997,3.1599999999999997
00-0036442,J.Burrow,2022_14_CLE_CIN,2022,14,CIN,CLE,10.0,0.0,6.0,2022-12-11,1.7,27.666666666666668,18.8,15.1,0.3333333333333333,0.4,0.5,8.0,5.8,4.9,3.0,2.64,2.9300000000000006
00-0036442,J.Burrow,2022_15_CIN_TB,2022,15,CIN,TB,8.0,0.0,3.0,2022-12-18,2.7,29.333333333333332,20.4,16.1,0.3333333333333333,0.4,0.5,8.666666666666666,6.8,5.0,3.1666666666666665,2.58,3.1000000000000005
00-0036442,J.Burrow,2022_16_CIN_NE,2022,16,CIN,NE,5.0,0.0,4.0,2022-12-24,1.2,21.333333333333332,20.2,16.3,0.3333333333333333,0.2,0.5,6.666666666666667,6.6,4.8,2.866666666666667,2.68,3.25
00-0036442,J.Burrow,2022_18_BAL_CIN,2022,18,CIN,BAL,10.0,0.0,3.0,2023-01-08,3.3,7.666666666666667,20.2,16.2,0.0,0.2,0.4,4.333333333333333,6.6,4.9,1.8666666666666671,2.68,3.17
00-0036442,J.Burrow,2022_19_BAL_CIN,2022,19,CIN,BAL,9.0,1.0,5.0,2023-01-15,1.8,7.666666666666667,15.8,14.7,0.0,0.2,0.3,3.3333333333333335,5.4,4.8,2.4000000000000004,2.62,2.88
00-0036442,J.Burrow,2022_20_CIN_BUF,2022,20,CIN,BUF,31.0,0.0,6.0,2023-01-22,5.2,8.0,8.4,13.6,0.3333333333333333,0.2,0.3,4.0,4.2,5.0,2.1,2.1400000000000006,2.39
00-0036442,J.Burrow,2022_21_CIN_KC,2022,21,CIN,KC,30.0,0.0,4.0,2023-01-29,7.5,16.666666666666668,12.6,16.5,0.3333333333333333,0.2,0.3,4.666666666666667,4.2,5.5,3.4333333333333336,2.8400000000000003,2.71
00-0036442,J.Burrow,2023_01_CIN_CLE,2023,1,CIN,CLE,-1.0,0.0,1.0,2023-09-10,-1.0,23.333333333333332,17.0,18.6,0.3333333333333333,0.2,0.2,5.0,4.4,5.5,4.833333333333333,3.8,3.2399999999999998
00-0036442,J.Burrow,2023_02_BAL_CIN,2023,2,CIN,BAL,5.0,0.0,1.0,2023-09-17,5.0,20.0,15.8,18.0,0.0,0.2,0.2,3.6666666666666665,3.8,5.2,3.9,3.3600000000000003,3.02
00-0036442,J.Burrow,2023_03_LA_CIN,2023,3,CIN,LA,-2.0,0.0,3.0,2023-09-25,-0.7,11.333333333333334,14.8,15.3,0.0,0.2,0.2,2.0,3.4,4.4,3.8333333333333335,3.7,3.16
00-0036442,J.Burrow,2023_04_CIN_TEN,2023,4,CIN,TEN,1.0,0.0,3.0,2023-10-01,0.3,0.6666666666666666,12.6,10.5,0.0,0.0,0.1,1.6666666666666667,3.0,3.6,1.1000000000000003,3.2,2.67
00-0036442,J.Burrow,2023_05_CIN_ARI,2023,5,CIN,ARI,7.0,0.0,4.0,2023-10-08,1.8,1.3333333333333333,6.6,9.6,0.0,0.0,0.1,2.3333333333333335,2.4,3.3,1.5333333333333334,2.2199999999999998,2.5300000000000002
00-0036442,J.Burrow,2023_06_SEA_CIN,2023,6,CIN,SEA,4.0,0.0,2.0,2023-10-15,2.0,2.0,2.0,9.5,0.0,0.0,0.1,3.3333333333333335,2.4,3.4,0.466666666666667,1.0800000000000003,2.44
00-0036442,J.Burrow,2023_08_CIN_SF,2023,8,CIN,SF,43.0,0.0,6.0,2023-10-29,7.2,4.0,3.0,9.4,0.0,0.0,0.1,3.0,2.6,3.2,1.3666666666666671,1.6800000000000002,2.5200000000000005
00-0036442,J.Burrow,2023_09_BUF_CIN,2023,9,CIN,BUF,4.0,0.0,5.0,2023-11-05,0.8,18.0,10.6,12.7,0.0,0.0,0.1,4.0,3.6,3.5,3.6666666666666665,2.12,2.91
